Unnamed: 0,product_name,selling_price,actual_price,average_rating,rating_and_rivew,ram,SSD,processor,operating_system,exchange_offer,display_size,battery_life
776,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop,"₹54,990","₹66,470",4.4,13 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,4 hours
777,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5-5500U hexa-core - (8 GB/512 GB SSD/Windows 10 Home) A515-4...,"₹54,990","₹65,000",4.3,55 Ratings & 6 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,7 hours
778,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2040tu Thin and Light Laptop,"₹54,949","₹60,915",4.2,95 Ratings & 8 Reviews,8 GB DDR4 RAM,,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
779,DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,"₹54,790","₹56,126",3.6,531 Ratings & 53 Reviews,8 GB DDR4 RAM,,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,7 hours
780,Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,"₹54,699","₹75,490",2.8,5 Ratings & 0 Reviews,8 GB DDR4 RAM,256 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
781,HP Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,"₹54,449","₹61,975",4.6,23 Ratings & 4 Reviews,8 GB DDR4 RAM,,Intel Core i5 Processor (8th Gen),Chrome Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,5 hours
782,Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15 ITL 6 Thin and Light Laptop,"₹54,299","₹80,490",4.2,70 Ratings & 4 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,12 hours
783,HP Pavilion x360 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14-dh0101TU 2 in 1 Laptop,"₹54,238",0,4.4,71 Ratings & 8 Reviews,4 GB DDR4 RAM,256 GB SSD,Intel Core i3 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,8 hours
784,ASUS Pentium Quad Core 10th Gen - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home) T3300KA-LQ121W...,"₹54,100","₹69,500",0.0,0,4 GB DDR4 RAM,128 GB SSD,Intel Pentium Quad Core Processor (10th Gen),Windows 11 Operating System,Bank Offer,33.78 cm (13.3 inch) Touchscreen Display,8 hours
785,MSI GF63 Thin Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 ...,"₹53,990","₹72,990",4.1,"1,177 Ratings & 151 Reviews",8 GB DDR4 RAM,,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
786,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹53,990","₹89,999",4.7,20 Ratings & 4 Reviews,8 GB LPDDR4X RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,5 hours
787,ASUS Vivobook 15 Touch Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501WS Thin and Li...,"₹53,990","₹74,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Touchscreen Display,10 hours
788,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dw1036TU 2 in 1 Laptop,"₹53,990","₹56,282",4.4,"1,006 Ratings & 107 Reviews",8 GB DDR4 RAM,256 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,4 hours
789,Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 2 in 1 Laptop,"₹53,990","₹82,490",5.0,3 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display,12 hours
790,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and L...,"₹53,990","₹74,390",4.3,439 Ratings & 39 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 Inch) Display,5 hours
791,acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) A515-56-5695 Thin and Light Laptop,"₹53,990","₹63,073",4.2,182 Ratings & 30 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,8 hours
792,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-dy2008TU Laptop,"₹53,890","₹61,985",4.3,221 Ratings & 24 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
793,ASUS VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK296T Thin and Light Lapt...,"₹53,690","₹58,990",4.5,21 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,6 hours
794,HP Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 240 G8 Laptop,"₹53,499","₹57,948",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (10th Gen),Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,6 hours
795,Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop,"₹53,490","₹79,690",4.5,266 Ratings & 35 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,4 hours
796,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Light Laptop,"₹53,490","₹88,990",4.2,140 Ratings & 12 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
797,acer Travelmate Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Noteb...,"₹52,990","₹60,000",3.6,11 Ratings & 3 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inches) Display,5 hours
798,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq4021TU Thin and Light Laptop,"₹52,990","₹66,180",4.2,555 Ratings & 61 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display,7 hours
799,Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,"₹52,990","₹55,999",3.9,28 Ratings & 4 Reviews,4 GB DDR3 RAM,128 GB SSD,Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",30.99 cm (12.2 inch) Touchscreen Display,8 hours
800,Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,"₹52,990","₹55,999",3.5,30 Ratings & 9 Reviews,4 GB DDR3 RAM,128 GB SSD,Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",30.99 cm (12.2 inch) Touchscreen Display,10 hours
801,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,"₹52,990","₹63,510",4.6,56 Ratings & 2 Reviews,8 GB DDR4 RAM,256 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,10 hours
802,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC312WS 2 in 1 Lapt...,"₹52,990","₹67,990",0.0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display,12 hours
803,acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹52,990","₹89,999",4.4,"12,235 Ratings & 1,322 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹21,100 Off on Exchange",39.62 cm (15.6 inch) Display,7 hours
804,Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN026P Thin and Light ...,"₹52,990","₹76,090",3.7,146 Ratings & 27 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Quad Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,12 hours
805,Lenovo Ideapad 500s Core i5 6th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 500S-14ISK Laptop,"₹52,949","₹53,000",4.0,43 Ratings & 24 Reviews,4 GB DDR3 RAM,,Intel Core i5 Processor (6th Gen),"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Bank Offer,35.56 cm (14 inch) Display,8 hours
806,HP 14s Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-cs3010TU Laptop,"₹52,890","₹54,671",4.4,515 Ratings & 63 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,10 hours
807,HP 15s Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-du2078TU Thin and Light Laptop,"₹52,890","₹53,751",4.3,925 Ratings & 110 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
808,acer Aspire 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) A515-54G Thin and Ligh...,"₹52,793","₹64,999",4.5,"5,594 Ratings & 888 Reviews",8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
809,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,"₹52,790","₹70,171",4.3,533 Ratings & 53 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
810,acer Aspire 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) A515-45 Thin and Light Lapto...,"₹52,790","₹75,999",4.3,3 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,10 hours
811,Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),"₹52,490",0,3.8,78 Ratings & 17 Reviews,8 GB DDR3 RAM,,Intel Core i5 Processor (4th Gen),64 bit Windows 8 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,6 hours
812,HP 15s Core i5 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-du2077TU Laptop,"₹52,449","₹54,679",4.3,180 Ratings & 24 Reviews,4 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,6 hours
813,HP Ryzen 5 Quad Core - (8 GB/512 GB SSD/Windows 10 Home) 15s-gr0500AU Laptop,"₹52,380","₹58,500",0.0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
814,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,"₹52,130","₹54,999",4.3,"1,230 Ratings & 145 Reviews",8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
815,DELL Ryzen 5 Quad Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop,"₹51,990","₹66,560",4.3,3 Ratings & 0 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,AMD Ryzen 5 Quad Core Processor,Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
816,Avita Liber Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) NS14A8INR671-PAG Thin and Light Laptop,"₹51,990","₹83,390",3.8,229 Ratings & 53 Reviews,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,6 hours
817,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,"₹51,990","₹67,990",3.9,25 Ratings & 5 Reviews,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,7 hours
818,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) FQ4022TU Thin and Light Laptop,"₹51,990","₹65,000",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
819,HP 15s Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3032TU Thin and Light Laptop,"₹51,990","₹63,179",4.0,838 Ratings & 115 Reviews,8 GB DDR4 RAM,M.2 Slot for SSD Upgrade,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
820,Nokia PureBook S14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) NKi511TL165S Thin and Light L...,"₹51,990","₹82,990",3.9,142 Ratings & 37 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,8 hours
821,HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,"₹51,900","₹60,000",4.4,769 Ratings & 68 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 Inch) Display,6 hours
822,HP 15q Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15q-ds0029TU Laptop,"₹51,899","₹51,930",4.1,"2,143 Ratings & 232 Reviews",8 GB DDR4 RAM,,Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
823,Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-MEGYB Th...,"₹51,490",0,4.2,"6,992 Ratings & 1,278 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,4 hours
824,Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-PDGYB Th...,"₹51,490",0,4.2,"6,992 Ratings & 1,278 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,6 hours
825,Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-SWGYB Th...,"₹51,490",0,4.2,"6,992 Ratings & 1,278 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,7 hours
826,Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-SKGYB Th...,"₹51,490",0,4.2,"6,992 Ratings & 1,278 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,8 hours
827,Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-SGGYB Th...,"₹51,490",0,4.2,"6,992 Ratings & 1,278 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,8 hours
828,Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-SHGYB Th...,"₹51,490",0,4.2,"6,992 Ratings & 1,278 Reviews",8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,12 hours
829,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) A515-56 Notebook,"₹50,999","₹65,999",3.0,3 Ratings & 0 Reviews,8 GB DDR4 RAM,,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,10 hours
830,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop,"₹50,999","₹63,020",4.3,22 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,10 hours
831,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹50,990","₹74,328",4.5,289 Ratings & 45 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,12 hours
832,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and...,"₹50,990","₹67,990",5.0,3 Ratings & 1 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,12 hours
833,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS T...,"₹50,990","₹72,990",4.3,"1,606 Ratings & 164 Reviews",8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,7 hours
834,ASUS Vivobook Ultra K15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L313WS Laptop,"₹50,990","₹62,990",5.0,4 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,6 hours
835,acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) A515-56-50QD Thin and Light Laptop,"₹50,990","₹52,654",4.1,309 Ratings & 53 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
836,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS T...,"₹50,990","₹70,990",4.3,"1,606 Ratings & 164 Reviews",8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
837,Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN007P Thin and Light ...,"₹50,990","₹66,990",4.1,703 Ratings & 141 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,10 hours
838,ASUS VivoBook Ultra K15 OLED Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L322...,"₹47,990","₹62,990",4.0,15 Ratings & 2 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
839,HP Pavilion x360 14 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14-dh1007TU 2 in 1 Laptop,"₹50,949","₹51,735",4.4,169 Ratings & 24 Reviews,4 GB DDR4 RAM,256 GB SSD,Intel Core i3 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,8 hours
840,ASUS Asus Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-BQ522WS Laptop,"₹50,490","₹69,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,6 hours
841,Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15IML05 Thin and L...,"₹50,290","₹65,780",4.3,58 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),Windows 10 Operating System,Lowest price since launch,39.62 cm (15.6 Inch) Display,4 hours
842,Lenovo Ideapad Slim 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Ub 2 in 1 ...,"₹50,001","₹60,790",4.3,12 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,6 hours
843,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 Laptop,"₹50,001","₹60,999",1.8,4 Ratings & 0 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i3 Processor (11th Gen),Windows 11 Operating System,Bank Offer,35.56 cm (14 inch) Display,6 hours
844,Lenovo Core i5 10th Gen - (4 GB/1 TB HDD/DOS) V14 IIL Laptop,"₹49,999","₹59,000",0.0,0,4 GB DDR4 RAM,,Intel Core i5 Processor (10th Gen),DOS Operating System,Bank Offer,35.56 cm (14 inch) Display,7 hours
845,Lenovo Ideapad S145 Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA GeForce NVID...,"₹49,999","₹50,000",0.0,0,8 GB DDR4 RAM,,Intel Core i3 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,10 hours
846,ASUS Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) R540UB-DM723T Laptop,"₹49,999","₹50,000",4.0,"3,389 Ratings & 526 Reviews",8 GB DDR4 RAM,,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,Full HD LCD Anti-glare Display,7 hours
847,acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-56-51EV Thin and Light Laptop,"₹49,990","₹75,999",4.2,231 Ratings & 25 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
848,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15IML05 Laptop,"₹49,990","₹76,890",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,10 hours
